1414484638,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414485344,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414485505,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414486070,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414486124,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414486242,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414486320,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414486462,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414487942,16,0,4,2,"MacBookPro6,2",0,0,140000,10000,0,1,0
1414489126,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414489275,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414489400,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414489727,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414489813,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414489935,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414490090,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414490393,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414494841,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414496601,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414497510,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414498141,14,0,17,2,"iMac13,1",0,0,98200,0,0,1,0
1414498697,14,0,17,2,"iMac13,1",0,0,98500,0,0,1,0
1414498851,14,0,18,2,"iMac13,1",0,0,100500,0,0,1,0
1414499645,18,0,1,2,"iMac13,1",0,0,0,0,0,1,1
1414499987,18,0,2,2,"iMac13,1",0,0,151000,0,0,1,0
1414500243,18,0,3,2,"iMac13,1",0,0,151000,0,0,1,0
1414500748,18,0,4,2,"iMac13,1",0,0,151000,0,0,1,0
1414545928,18,0,4,2,"iMac13,1",0,0,151000,0,0,1,1
1414550245,16,0,4,2,"MacBookPro6,2",0,0,140000,20000,0,1,1
1414551443,16,0,5,2,"MacBookPro6,2",0,0,140100,20000,0,1,0
1414552300,18,0,4,2,"iMac13,1",0,0,152500,0,0,1,0
1414552552,18,0,4,2,"iMac13,1",0,0,152500,0,0,1,0
1414553392,18,0,5,2,"iMac13,1",0,0,152500,0,0,1,0
1414554356,18,0,5,2,"iMac13,1",0,0,152500,0,0,1,0
1414555010,18,0,5,2,"iMac13,1",0,0,154000,0,0,1,0
1414559985,18,0,5,2,"iMac13,1",0,0,154000,0,0,1,0
1414560112,18,0,5,2,"iMac13,1",0,0,154000,0,0,1,0
1414560179,18,0,5,2,"iMac13,1",0,0,154000,0,0,1,0
1414561759,16,0,6,2,"MacBookPro6,2",0,0,140200,20000,0,1,0
1414561878,16,0,6,2,"MacBookPro6,2",0,0,140200,20000,0,1,0
1414562710,18,0,6,2,"iMac13,1",0,0,155600,0,0,1,0
1414562925,18,0,7,2,"iMac13,1",0,0,155600,0,0,1,0
1414565026,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414565375,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414565696,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414565936,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414565998,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414566428,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414567803,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414568069,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414568137,18,0,13,2,"iMac13,1",0,0,141300,0,0,1,0
1414568554,18,0,13,2,"iMac13,1",0,0,141400,0,0,1,0
1414569022,18,0,13,2,"iMac13,1",0,0,141400,0,0,1,0
1414569266,18,0,13,2,"iMac13,1",0,0,141400,0,0,1,0
1414569932,18,0,13,2,"iMac13,1",0,0,141400,0,0,1,0
1414571348,18,0,15,2,"iMac13,1",0,0,111500,0,0,1,0
1414571738,16,0,9,2,"MacBookPro6,2",0,0,146800,30000,0,1,0
1414571936,16,0,9,2,"MacBookPro6,2",0,0,146800,30000,0,1,0
1414572410,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414573934,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414573949,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414573972,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414574059,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414574077,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414574310,18,0,18,2,"iMac13,1",0,0,98300,0,0,1,0
1414574394,19,0,1,2,"iMac13,1",0,0,0,0,0,1,1
1414575117,19,0,2,2,"iMac13,1",0,0,151500,0,0,1,0
1414575782,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,0
1414575856,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,0
